store_id,item_id,candidate_model,backtest_mae,backtest_rmse,backtest_bias,backtest_wape_percent,model_priority
CA_1,FOODS_3_037,last_value_naive,2.75,5.007137762377681,-2.6785714285714284,80.20833333333334,1
CA_1,FOODS_3_037,weekly_seasonal_naive,2.9464285714285716,5.172040216394301,-1.3571428571428572,85.9375,2
CA_1,FOODS_3_037,zero_forecast,3.4285714285714284,5.767829500154902,-3.4285714285714284,100.0,0
CA_1,FOODS_3_038,zero_forecast,0.5803571428571429,0.940174755792013,-0.5803571428571429,100.0,0
CA_1,FOODS_3_038,mean_7_days,0.6007653061224489,0.7431661445244575,-0.11607142857142856,103.5164835164835,3
CA_1,FOODS_3_038,mean_28_days,0.6403061224489796,0.7634842259439981,-0.026785714285714305,110.32967032967032,4
CA_1,FOODS_3_038,weekly_seasonal_naive,0.7232142857142857,1.0479571965086578,-0.11607142857142858,124.61538461538461,2
CA_1,FOODS_3_038,last_value_naive,0.8125,1.0564428184106458,0.16964285714285715,140.0,1
CA_1,FOODS_3_039,mean_7_days,2.2997448979591844,3.6205549805723067,-0.2767857142857142,48.87503388452157,3
CA_1,FOODS_3_039,weekly_seasonal_naive,2.3839285714285716,3.491060010942235,-0.2767857142857143,50.664136622390885,2
CA_1,FOODS_3_039,mean_28_days,2.6256377551020407,3.994774967481438,-1.3571428571428572,55.80103008945514,4
CA_1,FOODS_3_039,last_value_naive,2.8125,3.8277651069894185,0.29464285714285715,59.772296015180274,1
CA_1,FOODS_3_039,zero_forecast,4.705357142857143,6.017088759762244,-4.705357142857143,100.0,0
CA_1,FOODS_3_040,mean_7_days,0.35714285714285715,0.7905694150420949,-0.17857142857142858,83.33333333333334,3
CA_1,FOODS_3_040,mean_28_days,0.375,0.7975968369331177,-0.24107142857142858,87.5,4
CA_1,FOODS_3_040,zero_forecast,0.42857142857142855,0.9258200997725514,-0.42857142857142855,100.0,0
CA_1,FOODS_3_040,last_value_naive,0.42857142857142855,0.9258200997725514,-0.42857142857142855,100.0,1
CA_1,FOODS_3_040,weekly_seasonal_naive,0.5892857142857143,1.1417405259389843,-0.17857142857142858,137.5,2
CA_1,FOODS_3_041,mean_28_days,2.493622448979592,3.266588356343039,-0.4553571428571427,56.08146873207114,4
CA_1,FOODS_3_041,mean_7_days,2.5280612244897958,3.2079302246979458,0.053571428571428624,56.855995410212266,3
CA_1,FOODS_3_041,weekly_seasonal_naive,2.9464285714285716,3.6326888899861176,0.05357142857142857,66.26506024096386,2
CA_1,FOODS_3_041,zero_forecast,4.446428571428571,5.459264733329153,-4.446428571428571,100.0,0
CA_1,FOODS_3_041,last_value_naive,6.410714285714286,7.341175460568774,5.803571428571429,144.17670682730923,1
